time,n_trips,avg_miles,avg_duration[s]
1327788000,33427.0,2.5765898,733.9244
1327791600,34036.0,2.6741543,786.7822
1327795200,32130.0,2.8292596,774.8757
1327798800,28798.0,2.95273,717.1919
1327802400,25209.0,3.157303,709.13184
1327806000,20519.0,3.296662,706.5811
1327809600,12687.0,3.5414999,687.5096
1327813200,5221.0,4.1960783,678.84985
1327816800,4336.0,4.277645,644.3072
1327820400,5594.0,3.8130054,591.7989
1327824000,9361.0,3.1089482,546.02704
1327827600,13514.0,2.7346897,526.9212
1327831200,18646.0,2.626486,551.9539
1327834800,21748.0,2.5882478,591.75507
1327838400,24644.0,2.637017,642.5138
1327842000,25162.0,2.709217,683.21545
1327845600,24532.0,2.905556,730.7895
1327849200,23143.0,3.1170568,761.61365
1327852800,22209.0,3.0499854,745.2514
1327856400,22991.0,2.958069,740.8671
1327860000,25424.0,2.833759,714.4569
1327863600,22741.0,2.8480651,652.8865
1327867200,19564.0,3.0192225,631.08997
1327870800,18597.0,3.097424,613.35645
1327874400,16521.0,3.421146,634.38245
1327878000,12387.0,3.68794,649.9097
1327881600,8428.0,3.8137,646.614
1327885200,4880.0,3.568814,636.9508
1327888800,3264.0,3.3806014,608.9451
1327892400,2369.0,3.6512287,631.6944
1327896000,2499.0,4.9458337,699.1501
1327899600,4322.0,4.715642,640.49536
1327903200,12187.0,3.4087818,596.5685
1327906800,22460.0,2.7015862,641.69196
1327910400,27902.0,2.5072072,763.7968
1327914000,26073.0,2.4077108,738.6565
1327917600,21934.0,2.5021987,711.23865
1327921200,20775.0,2.5772526,696.34686
1327924800,22020.0,2.4279668,666.04425
1327928400,21058.0,2.590924,662.73346
1327932000,22927.0,2.6595974,674.888
1327935600,23067.0,2.7073562,696.98944
1327939200,20746.0,2.6232533,661.28564
1327942800,25258.0,2.4416778,668.91565
1327946400,30945.0,2.3886437,668.1979
1327950000,30068.0,2.4743087,596.9573
1327953600,27080.0,2.7640157,600.48883
1327957200,25141.0,3.037602,621.39044
1327960800,21337.0,3.1622815,627.12915
1327964400,15396.0,3.331135,634.2193
1327968000,9673.0,3.4832783,628.72
1327971600,5693.0,3.2830822,601.7191
1327975200,3610.0,3.3523111,602.96454
1327978800,2490.0,3.5756009,627.2277
1327982400,2166.0,4.3454595,656.92334
1327986000,3858.0,4.212995,602.48834
1327989600,12015.0,2.9663339,551.1558
1327993200,23592.0,2.549723,643.0768
1327996800,29073.0,2.3387341,744.4227
1328000400,27851.0,2.2783096,755.3634
1328004000,23014.0,2.330685,726.3433
1328007600,22027.0,2.4127483,727.8591
1328011200,22505.0,2.324103,711.479
1328014800,22211.0,2.4907181,708.02637
1328018400,23791.0,2.6449947,748.8114
1328022000,23185.0,2.683876,747.8737
1328025600,19902.0,2.673059,728.2858
1328029200,24216.0,2.4755251,750.71454
1328032800,30228.0,2.3651161,726.32776
1328036400,31058.0,2.519744,671.41675
1328040000,29244.0,2.7390068,639.45355
1328043600,28826.0,3.0089424,664.60175
1328047200,25941.0,3.0990179,652.10724
1328050800,18744.0,3.2512457,647.28455
1328054400,12426.0,3.3330054,638.7561
1328058000,7170.0,3.231266,606.8329
1328061600,4702.0,3.3457465,601.1933
1328065200,3415.0,3.6118102,629.29895
1328068800,2726.0,4.311014,655.07776
1328072400,4212.0,4.2490892,610.10803
1328076000,13085.0,2.806496,563.7329
1328079600,23881.0,2.5085957,658.00024
1328083200,29558.0,2.3644307,755.65814
1328086800,27742.0,2.2536378,749.52997
1328090400,23060.0,2.399414,746.7594
1328094000,22172.0,2.4731526,748.8328
1328097600,23718.0,2.4098551,743.843
1328101200,22635.0,2.5937383,750.599
1328104800,23983.0,2.6716137,773.047
1328108400,23403.0,2.768829,785.14667
1328112000,19817.0,2.7153654,715.7989
1328115600,24975.0,2.444428,708.43756
1328119200,31274.0,2.3794615,724.1571
1328122800,32485.0,2.489624,656.3418
1328126400,30783.0,2.766038,637.3874
1328130000,29367.0,2.9563568,654.2724
1328133600,27343.0,3.0843365,657.0887
1328137200,21438.0,3.184179,655.32825
1328140800,13898.0,3.2261724,635.6935
1328144400,8489.0,3.2736528,615.30756
1328148000,5463.0,3.273013,609.68005
1328151600,3746.0,3.506436,631.75226
1328155200,3127.0,4.3541236,663.9837
1328158800,4247.0,4.2777686,604.3711
1328162400,12326.0,2.990143,550.6135
1328166000,24215.0,2.5833416,638.6453
1328169600,30152.0,2.3661351,753.28
1328173200,28063.0,2.288342,754.6415
1328176800,24047.0,2.3401124,738.60754
1328180400,23098.0,2.4270587,747.98944
1328184000,24828.0,2.4532557,743.60095
1328187600,24174.0,2.601444,735.1408
1328191200,26132.0,2.6586509,761.6591
1328194800,24854.0,2.6995654,775.70337
1328198400,20611.0,2.7979956,753.3301
1328202000,25955.0,2.5059652,750.1576
1328205600,33545.0,2.367599,734.29443
1328209200,35291.0,2.4579258,691.45105
1328212800,34220.0,2.7037036,671.80457
1328216400,33458.0,2.9926994,688.20996
1328220000,31679.0,3.0035799,693.3787
1328223600,27756.0,3.0812523,673.69446
1328227200,19472.0,3.1072454,649.02704
1328230800,13060.0,3.0990098,629.7909
1328234400,8680.0,3.1664317,614.0698
1328238000,5693.0,3.4108698,628.3734
1328241600,4397.0,4.3475094,677.4974
1328245200,4688.0,4.712817,655.17194
1328248800,12116.0,3.1391454,564.5152
1328252400,23705.0,2.6834593,652.5125
1328256000,29494.0,2.392889,735.68475
1328259600,27771.0,2.3454146,757.87463
1328263200,24516.0,2.3550963,733.27527
1328266800,23902.0,2.3981934,732.07416
1328270400,24851.0,2.3930044,711.6097
1328274000,24452.0,2.5787916,704.5787
1328277600,26312.0,2.699934,750.9474
1328281200,24492.0,2.7296429,772.77905
1328284800,21040.0,2.653444,715.01135
1328288400,26439.0,2.5368617,730.806
1328292000,33029.0,2.4718757,725.7019
1328295600,36004.0,2.4991739,693.98224
1328299200,34590.0,2.593192,682.7559
1328302800,33064.0,2.6891994,669.991
1328306400,33037.0,2.7331452,669.6797
1328310000,33689.0,2.9015088,695.0676
1328313600,30709.0,2.9427848,695.38574
1328317200,26453.0,3.0381994,672.86346
1328320800,22176.0,3.1041572,663.94507
1328324400,16686.0,3.2904477,671.4533
1328328000,10457.0,3.6707,693.5796
1328331600,4826.0,4.4675593,693.3898
1328335200,4913.0,4.2226954,637.5093
1328338800,6956.0,3.6216106,594.09186
1328342400,11209.0,2.8315718,555.1613
1328346000,16681.0,2.5339746,557.2152
1328349600,20193.0,2.4258273,574.7956
1328353200,23115.0,2.3187494,615.1021
1328356800,24898.0,2.394085,636.499
1328360400,25533.0,2.3654287,652.2365
1328364000,24857.0,2.426331,680.23303
1328367600,25028.0,2.5311785,684.92175
1328371200,22859.0,2.4792435,674.0324
1328374800,25782.0,2.457515,675.9189
1328378400,31104.0,2.4082987,689.5908
1328382000,33771.0,2.3910365,686.01935
1328385600,29556.0,2.410332,678.7243
1328389200,29131.0,2.499104,679.30005
1328392800,32515.0,2.5560637,690.76825
1328396400,34642.0,2.6853309,709.13043
1328400000,32794.0,2.7919548,704.8741
1328403600,29393.0,2.9199693,671.68536
1328407200,25426.0,3.0863543,677.38135
1328410800,19069.0,3.2525258,681.9701
1328414400,11729.0,3.5279539,681.54974
1328418000,4779.0,4.3364797,683.4413
1328421600,4019.0,4.3907523,640.4135
1328425200,5229.0,3.8982728,580.8053
1328428800,8314.0,3.1583717,522.25104
1328432400,12623.0,2.6997912,503.05103
1328436000,17770.0,2.571771,522.7905
1328439600,20436.0,2.510834,554.2321
1328443200,23159.0,2.5522034,596.61926
1328446800,22801.0,2.6976418,612.6666
1328450400,23029.0,2.8336692,642.8601
1328454000,23279.0,2.9228885,657.2711
1328457600,24476.0,2.934892,666.93005
1328461200,28063.0,2.882782,674.7521
1328464800,28693.0,2.772328,608.6428
1328468400,17557.0,2.9984765,568.2066
1328472000,16625.0,3.1160507,568.3296
1328475600,14930.0,3.2546332,590.0311
1328479200,28868.0,3.2856348,681.37494
1328482800,22363.0,3.2830575,647.32605
1328486400,14635.0,3.4228985,623.4789
1328490000,8310.0,3.317872,595.98517
1328493600,4989.0,3.3448415,599.34875
1328497200,3250.0,3.6325426,623.5772
1328500800,3079.0,4.6828585,674.4599
1328504400,4541.0,5.0381236,677.4677
1328508000,12165.0,3.4283476,592.78955
1328511600,22111.0,2.8229425,651.6452
1328515200,27555.0,2.5799081,733.81805
1328518800,25974.0,2.4317875,704.16693
1328522400,21452.0,2.6218102,676.5513
1328526000,19833.0,2.648923,660.51044
1328529600,20808.0,2.4934657,638.57214
1328533200,19727.0,2.718609,659.75116
1328536800,21827.0,2.7484345,683.6069
1328540400,23857.0,2.7816632,702.00665
1328544000,22438.0,2.6609297,665.902
1328547600,26762.0,2.5295067,688.98755
1328551200,31868.0,2.4864724,689.4972
1328554800,31812.0,2.547932,624.51886
1328558400,27327.0,2.8661194,615.0159
1328562000,24386.0,3.0936868,622.4465
1328565600,21388.0,3.212931,637.4204
1328569200,14860.0,3.3615346,625.78076
1328572800,9159.0,3.5850978,632.8143
1328576400,5312.0,3.2897096,597.55853
1328580000,3329.0,3.4184108,607.924
1328583600,2061.0,3.5269206,619.97577
1328587200,2067.0,4.498997,665.09625
1328590800,3936.0,4.362756,612.7467
1328594400,11956.0,2.9351156,558.34576
1328598000,23375.0,2.591999,667.1889
1328601600,28690.0,2.3561146,760.0761
1328605200,27519.0,2.294639,752.67944
1328608800,22461.0,2.3577187,702.83514
1328612400,20991.0,2.3780892,680.95996
1328616000,22075.0,2.293819,678.597
1328619600,22161.0,2.4642498,689.1984
1328623200,23985.0,2.555989,718.8391
1328626800,24019.0,2.5898194,704.1393
1328630400,21213.0,2.5885596,666.3206
1328634000,26557.0,2.4405046,706.9817
1328637600,32383.0,2.3379223,718.1831
1328641200,32589.0,2.4789836,643.74225
1328644800,31547.0,2.769047,643.7238
1328648400,30347.0,2.9424493,652.97565
1328652000,26042.0,3.0022476,645.36346
1328655600,19731.0,3.1774647,645.44965
1328659200,12796.0,3.2504706,638.2961
1328662800,7920.0,3.2366734,612.5861
1328666400,4822.0,3.2727616,602.75464
1328670000,3278.0,3.535673,621.3438
1328673600,2908.0,4.34692,668.7025
1328677200,4153.0,4.299127,607.8668
1328680800,12176.0,2.9486513,543.32446
1328684400,24514.0,2.5555477,643.96844
1328688000,30318.0,2.3705068,763.34375
1328691600,28537.0,2.2981324,784.07007
1328695200,24024.0,2.376838,770.08466
1328698800,23389.0,2.344388,747.6403
1328702400,24822.0,2.3447547,736.83234
1328706000,24073.0,2.457531,722.50336
1328709600,26219.0,2.6000113,738.69055
1328713200,25104.0,2.7024574,740.46747
1328716800,21264.0,2.6243155,719.2202
1328720400,26407.0,2.4388103,746.26917
1328724000,32336.0,2.3575623,758.85394
1328727600,33970.0,2.4706712,689.4813
1328731200,33309.0,2.6461754,672.2544
1328734800,31821.0,2.8927305,676.8051
1328738400,28886.0,3.0397403,671.8088
1328742000,21999.0,3.1732583,666.2999
1328745600,14174.0,3.282954,651.8453
1328749200,8003.0,3.2235746,621.28204
1328752800,5172.0,3.240922,606.32446
1328756400,3319.0,3.5106971,628.7222
1328760000,2910.0,4.468123,678.9028
1328763600,4116.0,4.3452473,615.3989
1328767200,12613.0,3.0370946,557.2536
1328770800,24283.0,2.6306086,661.5661
1328774400,29790.0,2.3992097,764.3225
1328778000,28255.0,2.2675061,784.7945
1328781600,24658.0,2.3700275,748.70483
1328785200,23651.0,2.4239833,740.2872
1328788800,24807.0,2.368777,739.8837
1328792400,24134.0,2.6606305,745.74426
1328796000,25956.0,2.730292,768.4457
1328799600,25108.0,2.769162,788.2342
1328803200,21043.0,2.742173,750.6688
1328806800,26317.0,2.6144376,771.9945
1328810400,33803.0,2.479323,757.2705
1328814000,35507.0,2.4941304,716.0222
1328817600,34414.0,2.7676024,696.85443
1328821200,33814.0,2.9640336,689.00867
1328824800,32895.0,3.0681922,699.98883
1328828400,29322.0,3.163601,675.75793
1328832000,20778.0,3.2406673,672.8597
1328835600,13502.0,3.1712894,641.0235
1328839200,9411.0,3.1817343,619.5062
1328842800,6185.0,3.3874614,628.909
1328846400,4584.0,4.289741,674.2816
1328850000,4870.0,4.584108,657.0072
1328853600,12253.0,3.3013372,590.15027
1328857200,23661.0,2.7092738,665.152
1328860800,29700.0,2.4165382,751.5409
1328864400,28012.0,2.350803,772.6529
1328868000,24738.0,2.444654,753.4949
1328871600,24475.0,2.5338995,763.21045
1328875200,25594.0,2.480263,730.3493
1328878800,25422.0,2.6693983,732.95935
1328882400,27263.0,2.7109513,784.7211
1328886000,25727.0,2.7795825,810.194
1328889600,22059.0,2.8259485,769.45184
1328893200,27205.0,2.5880184,770.7604
1328896800,33745.0,2.5006661,777.5795
1328900400,36085.0,2.5138729,759.738
1328904000,35173.0,2.6382859,739.83466
1328907600,34307.0,2.683409,716.4614
1328911200,34221.0,2.7983956,712.69904
1328914800,33923.0,2.9268813,743.6506
1328918400,31115.0,3.0187817,713.6683
1328922000,26893.0,3.0397873,683.06287
1328925600,22656.0,3.1833389,703.7717
1328929200,16877.0,3.3644009,708.3245
1328932800,10235.0,3.6846113,741.06635
1328936400,4768.0,4.640102,739.4423
1328940000,5255.0,4.333869,669.07367
1328943600,7435.0,3.4334466,600.6547
1328947200,12493.0,2.8615954,579.82745
1328950800,18895.0,2.4795363,567.5374
1328954400,22746.0,2.379203,579.4184
1328958000,25017.0,2.4293737,615.2651
1328961600,26757.0,2.365726,626.8885
1328965200,27821.0,2.3831315,643.9996
1328968800,27129.0,2.5285413,657.3441
1328972400,27258.0,2.5808413,655.36035
1328976000,25572.0,2.5441258,641.06525
1328979600,28734.0,2.4869878,661.1243
1328983200,34156.0,2.4022095,690.9683
1328986800,36184.0,2.4048884,708.6528
1328990400,33940.0,2.480608,688.84076
1328994000,32743.0,2.495089,667.7718
1328997600,35161.0,2.5476975,705.27924
1329001200,35151.0,2.6754265,760.4871
1329004800,32579.0,2.7758472,752.5434
1329008400,29380.0,2.9527116,698.20557
1329012000,25740.0,3.0757968,678.6924
1329015600,20039.0,3.225445,698.1935
1329019200,12177.0,3.5873914,697.44495
1329022800,5195.0,4.2681117,678.3944
1329026400,4742.0,4.15662,617.5506
1329030000,6055.0,3.87556,571.562
1329033600,9503.0,3.1001406,526.40186
1329037200,15271.0,2.677521,514.1059
1329040800,20764.0,2.549877,537.6377
1329044400,25201.0,2.4856617,584.5827
1329048000,28208.0,2.5278075,637.91583
1329051600,28170.0,2.601705,653.22784
1329055200,28097.0,2.7225316,687.5851
1329058800,26563.0,2.8628678,718.3479
1329062400,24460.0,2.9595826,710.16534
1329066000,25884.0,2.8605828,720.9658
1329069600,28954.0,2.6919038,681.89655
1329073200,27228.0,2.7833023,632.9076
1329076800,23041.0,2.8990598,602.7884
1329080400,21300.0,3.1270294,605.81824
1329084000,18586.0,3.2848973,616.11725
1329087600,15016.0,3.534913,630.07745
1329091200,9687.0,3.7242692,641.47217
1329094800,5720.0,3.5661242,628.3633
1329098400,3954.0,3.408932,617.61176
1329102000,2454.0,3.5731874,620.447
1329105600,2584.0,4.7115536,688.17804
1329109200,4588.0,4.823817,650.4756
1329112800,12752.0,3.3310664,587.8426
1329116400,23516.0,2.7234623,661.74713
1329120000,28734.0,2.438469,744.6966
1329123600,27213.0,2.3808162,754.8995
1329127200,23096.0,2.4830542,764.76447
1329130800,22522.0,2.4828274,727.79596
1329134400,23529.0,2.4243164,699.45
1329138000,22802.0,2.5569093,698.5082
1329141600,24889.0,2.643931,717.1121
1329145200,24954.0,2.6321878,710.87585
1329148800,22338.0,2.6244764,665.113
1329152400,27522.0,2.4557986,679.22736
1329156000,32974.0,2.3448515,672.72327
1329159600,32780.0,2.4763048,627.773
1329163200,30038.0,2.7154195,619.8137
1329166800,27698.0,2.9675078,624.7033
1329170400,24439.0,3.0777698,628.6531
1329174000,18416.0,3.2269905,635.58234
1329177600,11308.0,3.4531748,642.2699
1329181200,6852.0,3.3712676,613.1859
1329184800,4141.0,3.2828596,592.4315
1329188400,2715.0,3.4735153,614.4435
1329192000,2467.0,4.3540826,667.57117
1329195600,4111.0,4.319645,610.9161
1329199200,12472.0,3.091453,569.8665
1329202800,24530.0,2.503624,638.84546
1329206400,30330.0,2.323024,753.0182
1329210000,28230.0,2.2575002,785.79425
1329213600,24382.0,2.2560143,777.4238
1329217200,24204.0,2.3387609,760.97614
1329220800,25367.0,2.2958124,740.71954
1329224400,25207.0,2.4304008,724.9588
1329228000,26443.0,2.5523443,757.27264
1329231600,25663.0,2.582508,764.2157
1329235200,21564.0,2.5740533,717.7547
1329238800,26460.0,2.4292128,754.3463
1329242400,32766.0,2.361107,771.3958
1329246000,34884.0,2.4737096,721.54016
1329249600,33985.0,2.621231,693.362
1329253200,34332.0,2.6600518,702.96515
1329256800,29800.0,2.91586,697.35895
1329260400,26040.0,3.0848806,695.1321
1329264000,18263.0,3.2387476,717.4861
1329267600,10706.0,3.3119557,680.9294
1329271200,6846.0,3.4331977,658.6246
1329274800,4369.0,3.6536763,663.2346
1329278400,3523.0,4.5809975,714.4862
1329282000,4779.0,4.676327,662.7981
1329285600,12979.0,3.205595,609.0086
1329289200,24910.0,2.657675,675.8847
1329292800,30091.0,2.451459,785.5828
1329296400,28879.0,2.3704383,840.5876
1329300000,25711.0,2.4229968,833.86755
1329303600,24916.0,2.4877584,815.5427
1329307200,25510.0,2.441151,792.39075
1329310800,24658.0,2.567496,772.9321
1329314400,26489.0,2.6899416,774.3509
1329318000,25125.0,2.7373996,784.6946
1329321600,20863.0,2.8123093,747.35547
1329325200,25743.0,2.5311766,739.07526
1329328800,32430.0,2.396176,739.0374
1329332400,33535.0,2.5965173,707.54236
1329336000,32728.0,2.8109417,659.5919
1329339600,31787.0,2.9620242,669.5357
1329343200,29307.0,3.0971897,678.68896
1329346800,23087.0,3.2442923,675.0376
1329350400,15243.0,3.2834167,656.0461
1329354000,9160.0,3.223115,615.27673
1329357600,5831.0,3.3172839,615.0547
1329361200,4245.0,3.6421618,641.7369
1329364800,3342.0,4.7928414,700.301
1329368400,4518.0,4.9757752,667.5208
1329372000,12778.0,3.2534666,571.33936
1329375600,24130.0,2.689614,662.39667
1329379200,29489.0,2.4639034,787.1265
1329382800,28085.0,2.415539,799.4601
1329386400,24482.0,2.4886062,765.9962
1329390000,25738.0,2.4340093,773.8186
1329393600,28528.0,2.3732493,813.8319
1329397200,27230.0,2.5312765,829.1286
1329400800,27352.0,2.6899288,850.24164
1329404400,24741.0,2.7588117,856.16846
1329408000,19923.0,2.8850577,872.6023
1329411600,24757.0,2.6309288,858.2491
1329415200,31945.0,2.4351869,809.3935
1329418800,33890.0,2.559163,743.0358
1329422400,33315.0,2.7683513,715.08093
1329426000,31704.0,2.9213045,709.5413
1329429600,30657.0,3.2072973,707.2771
1329433200,26910.0,3.2813478,693.2615
1329436800,19339.0,3.3232954,678.00256
1329440400,12749.0,3.3104012,644.51917
1329444000,8621.0,3.2989328,626.4913
1329447600,5881.0,3.500031,649.46576
1329451200,4707.0,4.5831404,709.3739
1329454800,4939.0,4.991256,698.5141
1329458400,11981.0,3.3999953,618.78076
1329462000,22511.0,2.791317,663.9326
1329465600,28596.0,2.5984545,759.8752
1329469200,26857.0,2.4664962,770.0263
1329472800,23699.0,2.5550554,741.068
1329476400,23346.0,2.6366174,759.8599
1329480000,24426.0,2.6032581,749.5023
1329483600,24110.0,2.8042417,778.43036
1329487200,25730.0,2.8923433,835.611
1329490800,23580.0,2.8633263,847.65717
1329494400,19844.0,2.9341047,821.7559
1329498000,25138.0,2.6804833,780.5315
1329501600,31567.0,2.6241622,781.7092
1329505200,34167.0,2.5524447,745.8814
1329508800,32240.0,2.7494094,727.3257
1329512400,31716.0,2.8248177,690.1727
1329516000,33033.0,2.875581,706.9223
1329519600,32160.0,2.9836211,744.24695
1329523200,29862.0,3.0504441,739.472
1329526800,25903.0,3.091655,688.5782
1329530400,22249.0,3.1801472,674.66455
1329534000,16890.0,3.409798,684.57214
1329537600,10857.0,3.8111982,687.33185
1329541200,5217.0,4.6060166,698.04736
1329544800,5465.0,4.420854,647.088
1329548400,7006.0,3.6879776,589.73694
1329552000,10435.0,3.0945222,570.9857
1329555600,15468.0,2.7898467,582.9741
1329559200,18857.0,2.6637907,595.69635
1329562800,21372.0,2.5655184,641.49445
1329566400,23800.0,2.5305607,668.1506
1329570000,25100.0,2.5270877,683.8604
1329573600,25055.0,2.6746473,709.7782
1329577200,24360.0,2.6630466,724.5583
1329580800,21941.0,2.7080755,716.12714
1329584400,24809.0,2.5245337,717.16943
1329588000,31494.0,2.4008214,737.29974
1329591600,34185.0,2.3428276,751.432
1329595200,29923.0,2.5238879,714.85144
1329598800,29398.0,2.5579703,690.7292
1329602400,31891.0,2.6106856,712.059
1329606000,33542.0,2.705299,734.91754
1329609600,31276.0,2.7995307,723.8495
1329613200,27805.0,2.9729252,685.16705
1329616800,24409.0,3.14732,673.1107
1329620400,19475.0,3.3676271,675.56616
1329624000,12215.0,3.6164377,674.49835
1329627600,5166.0,4.3043,680.0749
1329631200,4276.0,4.3235154,626.9738
1329634800,4950.0,3.959073,589.91174
1329638400,7334.0,3.2769196,540.86285
1329642000,11637.0,2.8784938,537.0912
1329645600,16524.0,2.725313,553.8771
1329649200,20942.0,2.628589,598.0563
1329652800,24241.0,2.520924,657.4744
